id,player_id,name,country,role,is_overseas,set_number,base_price_cr,telegram_file_id,telegram_photo_path
111,PLY0111,Michael Pepper,England,Wicketkeeper Batter,f,5,1.50,AgACAgUAAyEGAAT_2KgcAAOkapGRTPYB0eprVAuQAV9sGGCCOyUAAngQaxsq-pBUJmG94WdkqtsBAAMCAAN3AAM9BA,data/photos/PLY0111.jpg
113,PLY0113,Akeal Hosein,West Indies,Left-Hand Batter/Left-Arm Orthodox Spin All-Rounder,t,5,1.50,AgACAgUAAyEGAAT_2KgcAAOmapGRTsQ0KTe6BaMojnWGWC6vKJMAAnoQaxsq-pBU9pPJfQp4yLIBAAMCAAN4AAM9BA,data/photos/PLY0113.jpg
114,PLY0114,Shadab Khan,Pakistan,Right-Hand Batter/Right-Arm Leg-Spin All-Rounder,t,5,1.50,AgACAgUAAyEGAAT_2KgcAAOnapGRT-gMq6tbHKQCR9-aoQgq6GUAAnsQaxsq-pBULJK5UoF7PZEBAAMCAAN4AAM9BA,data/photos/PLY0114.jpg
116,PLY0116,Azmatullah Omarzai,Afghanistan,Right-Hand Batter/Right-Arm Fast All-Rounder,t,5,1.25,AgACAgUAAyEGAAT_2KgcAAOpapGRUVMlijdlfQwsB_7IV7gUNXMAAn0Qaxsq-pBUHxZzTL8kXOsBAAMCAAN4AAM9BA,data/photos/PLY0116.jpg
117,PLY0117,Chris Jordan,England,Bowling All-Rounder (Pace),f,5,1.25,AgACAgUAAyEGAAT_2KgcAAOqapGRUgkebZsWkEAGbc7VfFhNd2kAAn4Qaxsq-pBUqVMHSP2-XpEBAAMCAAN4AAM9BA,data/photos/PLY0117.jpg
90,PLY0090,Alzarri Joseph,West Indies,Right-Arm Fast Bowler,t,4,1.50,AgACAgUAAyEGAAT_2KgcAAIBQmqRnXUtrjQhSu3ur2SpcU-2iqgIAAIgEGsb7oqRVB-ZLnkFEX0tAQADAgADeAADPQQ,data/photos/PLY0090.jpg
92,PLY0092,Adam Milne,New Zealand,Right-Arm Fast Bowler,t,4,1.50,AgACAgUAAyEGAAT_2KgcAAIBRGqRnXi42OJ1GhstEEYElBfXIMBvAAIiEGsb7oqRVPI2nZd1lRwPAQADAgADeAADPQQ,data/photos/PLY0092.jpg
93,PLY0093,Olly Stone,England,Fast Bowler,f,4,1.50,AgACAgUAAyEGAAT_2KgcAAIBRWqRnXmAfAevN4F1c4jqnEwg9HAdAAIjEGsb7oqRVJIqKt-hFtdzAQADAgADeAADPQQ,data/photos/PLY0093.jpg
95,PLY0095,Mujeeb Ur Rahman,Afghanistan,Right-Arm Off-Spin Bowler,t,4,1.25,AgACAgUAAyEGAAT_2KgcAAIBR2qRnX7ViNXgBodK4jMtbdcYKIf7AAIlEGsb7oqRVMRldVY37pjGAQADAgADeAADPQQ,data/photos/PLY0095.jpg
97,PLY0097,Qais Ahmad,Afghanistan,Right-Arm Leg-Spin Bowler,t,4,1.25,AgACAgUAAyEGAAT_2KgcAAIBSWqRnX8jGC3wYqQ-gpCRgGkVuGkvAAInEGsb7oqRVC-cXiSAr2crAQADAgADeQADPQQ,data/photos/PLY0097.jpg
99,PLY0099,Danny Moriarty,England,Spin Bowler,f,4,1.25,AgACAgUAAyEGAAT_2KgcAAIBS2qRnYG_AAGgUkzQQ4uhxlYrIIibkAACKRBrG-6KkVS7CNohOYpwjwEAAwIAA3kAAz0E,data/photos/PLY0099.jpg
366,PLY0366,Boyd Rankin,England,Fast Bowler,f,13,0.25,AgACAgUAAyEGAAT_2KgcAAIDPmqT1Hmi9NzC1Ne2SiRSQnTmtV8zAAKtE2sbW7GYVOB7UvTWse9fAQADAgADeAADPQQ,data/photos/PLY0366.jpg
367,PLY0367,Ethan Bamber,England,Fast Bowler,f,13,0.25,AgACAgUAAyEGAAT_2KgcAAIDP2qT1H2t2hsd57U4I6hIJqbHsnZ3AAKuE2sbW7GYVNYkG9r_BAa5AQADAgADeQADPQQ,data/photos/PLY0367.jpg
368,PLY0368,Conor McKerr,England,Fast Bowler,f,13,0.25,AgACAgUAAyEGAAT_2KgcAAIDQGqT1H4FunuGaobgT3OKBXmYayexAAKvE2sbW7GYVM_AUBVWGh-2AQADAgADeQADPQQ,data/photos/PLY0368.jpg
369,PLY0369,Ajeet Singh Dale,England,Fast Bowler,f,13,0.25,AgACAgUAAyEGAAT_2KgcAAIDQWqT1H89JxqWZdcDkyCc638qfA5kAAKwE2sbW7GYVElnSGYwbiLbAQADAgADeAADPQQ,data/photos/PLY0369.jpg
370,PLY0370,Brad Wheal,England,Fast Bowler,f,13,0.25,AgACAgUAAyEGAAT_2KgcAAIDQmqT1H_CTGfELbbvPRsQfVGU_nZlAAKxE2sbW7GYVHaGp5iXnw-lAQADAgADeQADPQQ,data/photos/PLY0370.jpg
371,PLY0371,Tom Haines,England,Batter,f,14,0.25,AgACAgUAAyEGAAT_2KgcAAIDQ2qT1IC4ppchEOt1jIPViVlbl8lsAAKyE2sbW7GYVPOJd4ZUBf9kAQADAgADeQADPQQ,data/photos/PLY0371.jpg
101,PLY0101,Sherfane Rutherford,West Indies,Left-Hand Batter,t,5,1.75,AgACAgUAAyEGAAT_2KgcAAIBqWqRnqYFgxh-l4Ob1k0Nt47u-2diAAKFEGsb7oqRVAeHAg2_J54aAQADAgADeAADPQQ,data/photos/PLY0101.jpg
102,PLY0102,Finn Allen,New Zealand,Right-Hand Opening Batter,t,5,1.75,AgACAgUAAyEGAAT_2KgcAAIBqmqRnqcD9bAaKpFrrMynWU9Lv0NRAAKGEGsb7oqRVPUxS0Urq01PAQADAgADeAADPQQ,data/photos/PLY0102.jpg
132,PLY0132,Reeza Hendricks,South Africa,Right-Hand Batter,t,6,1.50,AgACAgUAAyEGAAT_2KgcAAIB3WqRoEcJve68FBWM42N_5xDfqkQ-AAK7EGsb7oqRVIpfyDWU-jB-AQADAgADeAADPQQ,data/photos/PLY0132.jpg
133,PLY0133,Brandon King,West Indies,Right-Hand Batter,t,6,1.50,AgACAgUAAyEGAAT_2KgcAAIB3mqRoEi89I92ESM82Sf0a1j7eu7tAAK8EGsb7oqRVJRzJoiYGHiyAQADAgADeAADPQQ,data/photos/PLY0133.jpg
137,PLY0137,Alex Carey,Australia,Left-Hand Batter/Wicketkeeper,t,6,1.25,AgACAgUAAyEGAAT_2KgcAAICeGqTz-lSZ1NXnTVFRTZRhpnDuOppAAJAE2sbW7GYVK8qgnMjxBBzAQADAgADeQADPQQ,data/photos/PLY0137.jpg
138,PLY0138,Kusal Perera,Sri Lanka,Left-Hand Batter/Wicketkeeper,t,6,1.25,AgACAgUAAyEGAAT_2KgcAAICeWqTz-kw0QQpFXGNXrzyFwdIgQ-jAAJBE2sbW7GYVAmdKYZLu_TXAQADAgADeAADPQQ,data/photos/PLY0138.jpg
140,PLY0140,Mohammad Haris,Pakistan,Right-Hand Batter/Wicketkeeper,t,6,1.25,AgACAgUAAyEGAAT_2KgcAAICfGqT0CeFQxghAmNGhWbDaBuVd9VwAAJDE2sbW7GYVLnj8bIEtN_5AQADAgADeAADPQQ,data/photos/PLY0140.jpg
141,PLY0141,John Simpson,England,Wicketkeeper Batter,f,6,1.25,AgACAgUAAyEGAAT_2KgcAAICfWqT0CdK0ly0ESo_h-uF53gcFBRwAAJEE2sbW7GYVCbHg-qyRFZfAQADAgADeQADPQQ,data/photos/PLY0141.jpg
143,PLY0143,Kieron Pollard,West Indies,Right-Hand Batter/Right-Arm Medium All-Rounder,t,6,1.25,AgACAgUAAyEGAAT_2KgcAAICf2qT0ClpEfN_tNDFk_L6or6Wy-8RAAJGE2sbW7GYVO1EDwjpxj59AQADAgADeAADPQQ,data/photos/PLY0143.jpg
145,PLY0145,Gulbadin Naib,Afghanistan,Right-Hand Batter/Right-Arm Medium All-Rounder,t,6,1.25,AgACAgUAAyEGAAT_2KgcAAICgWqT0C3Q5a2_3YBlJFsSduGnFLa6AAJIE2sbW7GYVPDpfUaYnR2NAQADAgADeAADPQQ,data/photos/PLY0145.jpg
146,PLY0146,Lewis Gregory,England,Bowling All-Rounder (Pace),f,6,1.25,AgACAgUAAyEGAAT_2KgcAAICgmqT0C62XS5NKXSSVyTq4XIpLZ9JAAJJE2sbW7GYVI6is6OHWO9YAQADAgADeAADPQQ,data/photos/PLY0146.jpg
148,PLY0148,Dan Mousley,England,Bowling All-Rounder (Spin),f,6,1.00,AgACAgUAAyEGAAT_2KgcAAIChGqT0C8IxUFegJgYMwHXH8WlXu2AAAJLE2sbW7GYVAABK0I8hW4OpwEAAwIAA3kAAz0E,data/photos/PLY0148.jpg
120,PLY0120,Nandre Burger,South Africa,Left-Arm Fast Bowler,t,5,1.25,AgACAgUAAyEGAAT_2KgcAAOtapGRWEKAeU58InLUFaxeOsq-daAAAoEQaxsq-pBU2BfP2RyHtnkBAAMCAAN5AAM9BA,data/photos/PLY0120.jpg
121,PLY0121,Naseem Shah,Pakistan,Right-Arm Fast Bowler,t,5,1.25,AgACAgUAAyEGAAT_2KgcAAOuapGRWP95MMI26w5pGpJQ_Vm82boAAoIQaxsq-pBUj2ccL4E6pi0BAAMCAAN5AAM9BA,data/photos/PLY0121.jpg
123,PLY0123,Saqib Mahmood,England,Fast Bowler,f,5,1.25,AgACAgUAAyEGAAT_2KgcAAOwapGRWp-nEIvm4UnEO710Rm0ZEf4AAoQQaxsq-pBUajr06SyihxABAAMCAAN5AAM9BA,data/photos/PLY0123.jpg
171,PLY0171,Tom Alsop,England,Wicketkeeper Batter,f,7,1.00,AgACAgUAAyEGAAT_2KgcAAOyapGRg3QuEMDCLoNiM98VA-lxyTkAAocQaxsq-pBUcn8zkJA3FXYBAAMCAAN4AAM9BA,data/photos/PLY0171.jpg
159,PLY0159,Jafer Chohan,England,Spin Bowler,f,6,0.75,AgACAgUAAyEGAAT_2KgcAAIC-WqT0wKKYvHPIvuynovCXZuct2m3AAJ5E2sbW7GYVEFYkHgKQUk8AQADAgADeQADPQQ,data/photos/PLY0159.jpg
160,PLY0160,Calvin Harrison,England,Spin Bowler,f,6,0.75,AgACAgUAAyEGAAT_2KgcAAIC-mqT0wOAVU2VdEwiY6Dh443sk_JyAAJ6E2sbW7GYVDxB0n_qYn1NAQADAgADeAADPQQ,data/photos/PLY0160.jpg
162,PLY0162,Saim Ayub,Pakistan,Left-Hand Batter,t,7,1.25,AgACAgUAAyEGAAT_2KgcAAIBUWqRnav1MynjyJTf_SfBIrdP6nwiAAIwEGsb7oqRVAABA0C_uyHzMAEAAwIAA3gAAz0E,data/photos/PLY0162.jpg
164,PLY0164,Mark Chapman,Hong Kong,Left-Hand Batter,t,7,1.25,AgACAgUAAyEGAAT_2KgcAAIBU2qRna0pRd8jo-xYyczmgzqFpRjqAAIyEGsb7oqRVNy4qbnLRJv1AQADAgADeAADPQQ,data/photos/PLY0164.jpg
165,PLY0165,Jacob Bethell,England,Batter,f,7,1.25,AgACAgUAAyEGAAT_2KgcAAIBVGqRna4SsXxzEnS11jLoS2t0PZtDAAIzEGsb7oqRVCyypXK-kKMJAQADAgADeAADPQQ,data/photos/PLY0165.jpg
434,PLY0434,Ben Mayes,England,Batter,f,16,0.25,AgACAgUAAyEGAAT_2KgcAAIBFmqRkrAiNe4iXwb2lzS-9nZXa8D5AALrEGsbKvqQVET1oDmA-c-4AQADAgADeAADPQQ,data/photos/PLY0434.jpg
435,PLY0435,Asa Tribe,England,Batter,f,16,0.25,AgACAgUAAyEGAAT_2KgcAAIBF2qRkrEnkN4Wdg7IuPGnj8X5vvFFAALsEGsbKvqQVKMOneBDYaP0AQADAgADeAADPQQ,data/photos/PLY0435.jpg
436,PLY0436,Ben McKinney,England,Batter,f,16,0.25,AgACAgUAAyEGAAT_2KgcAAIBGGqRkrItUi3THVbPMsVji7NIWvg6AALtEGsbKvqQVMtuH-28fAWUAQADAgADeAADPQQ,data/photos/PLY0436.jpg
167,PLY0167,Lorcan Tucker,Ireland,Right-Hand Batter/Wicketkeeper,t,7,1.25,AgACAgUAAyEGAAT_2KgcAAIBVmqRnbP310J4muo2gcd7T1wHEOnJAAI1EGsb7oqRVBW8qdLANU2yAQADAgADeAADPQQ,data/photos/PLY0167.jpg
169,PLY0169,Dinesh Chandimal,Sri Lanka,Right-Hand Batter/Wicketkeeper,t,7,1.25,AgACAgUAAyEGAAT_2KgcAAIBWGqRnbX9FGzVvvkrsauZ_PT975z6AAI3EGsb7oqRVLhXGKsSn8iHAQADAgADeAADPQQ,data/photos/PLY0169.jpg
124,PLY0124,Tymal Mills,England,Fast Bowler,f,5,1.25,AgACAgUAAyEGAAT_2KgcAAIBrGqRnqtsO1APjihK8EcySY1npSIBAAKIEGsb7oqRVNXwM2VD3y95AQADAgADeAADPQQ,data/photos/PLY0124.jpg
126,PLY0126,Usama Mir,Pakistan,Right-Arm Leg-Spin Bowler,t,5,1.00,AgACAgUAAyEGAAT_2KgcAAIBrmqRnq1TGKIKjDVa8M5M4cnPB7-tAAKKEGsb7oqRVD2QiNr0kugZAQADAgADeAADPQQ,data/photos/PLY0126.jpg
127,PLY0127,Ashton Agar,Australia,Left-Arm Orthodox Spin Bowler,t,5,1.00,AgACAgUAAyEGAAT_2KgcAAIBr2qRnq76jy5wRuZGSigF7z-CssvDAAKLEGsb7oqRVEqFA8-vEgVrAQADAgADeAADPQQ,data/photos/PLY0127.jpg
129,PLY0129,Mason Crane,England,Spin Bowler,f,5,1.00,AgACAgUAAyEGAAT_2KgcAAIBsWqRnrJRlvOHnIzHghAeqX1Oo2qxAAKMEGsb7oqRVKrPgBPUueU1AQADAgADeAADPQQ,data/photos/PLY0129.jpg
149,PLY0149,Jason Behrendorff,Australia,Left-Arm Fast Bowler,t,6,1.00,AgACAgUAAyEGAAT_2KgcAAIChWqT0DPmyO3JC0D0crgpey5NP-FhAAJME2sbW7GYVPWyNYK6aH_QAQADAgADeAADPQQ,data/photos/PLY0149.jpg
151,PLY0151,Ottniel Baartman,South Africa,Right-Arm Fast Bowler,t,6,1.00,AgACAgUAAyEGAAT_2KgcAAICh2qT0DWrf9cZK3TIQr-iNSNDDdylAAJOE2sbW7GYVFPjgOBUy1RSAQADAgADeAADPQQ,data/photos/PLY0151.jpg
152,PLY0152,Taskin Ahmed,Bangladesh,Right-Arm Fast Bowler,t,6,1.00,AgACAgUAAyEGAAT_2KgcAAICiGqT0DbmEsg1BrV6JBJAe9quEw12AAJPE2sbW7GYVHcBAR2GgWvwAQADAgADeAADPQQ,data/photos/PLY0152.jpg
154,PLY0154,Sam Cook,England,Fast Bowler,f,6,1.00,AgACAgUAAyEGAAT_2KgcAAICimqT0Dqm0Fu18fCPYGFDsLQaV_dhAAJRE2sbW7GYVD2LLIBjXC1MAQADAgADeAADPQQ,data/photos/PLY0154.jpg
155,PLY0155,Tanveer Sangha,Australia,Right-Arm Leg-Spin Bowler,t,6,1.00,AgACAgUAAyEGAAT_2KgcAAICi2qT0DuZsX0eNCCpGYhXYawJHj_UAAJSE2sbW7GYVF1Gy7JbdeTKAQADAgADeAADPQQ,data/photos/PLY0155.jpg
157,PLY0157,Sufiyan Muqeem,Pakistan,Left-Arm Wrist-Spin Bowler,t,6,0.75,AgACAgUAAyEGAAT_2KgcAAICjWqT0Dx1mO71NhwRyP2lI01EDwFHAAJUE2sbW7GYVJaWuecavkjRAQADAgADeAADPQQ,data/photos/PLY0157.jpg
135,PLY0135,Stevie Eskinazi,England,Batter,f,6,1.50,AgACAgUAAyEGAAT_2KgcAAICdmqTz-fZHyVQwRA--ZURFuu9pPgzAAI-E2sbW7GYVF_Be5uIxXdUAQADAgADeQADPQQ,data/photos/PLY0135.jpg
199,PLY0199,Usman Khan,Pakistan,Right-Hand Batter/Wicketkeeper,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAICDWqRvns1mccT7sth1PVAXS3sTzjuAAIDEWsb7oqRVD_TpeQ0WOmnAQADAgADeQADPQQ,data/photos/PLY0199.jpg
201,PLY0201,James Bracey,England,Wicketkeeper Batter,f,8,1.00,AgACAgUAAyEGAAT_2KgcAAICD2qRvn26L4KnVfCPRH3T3cycCG0tAAIFEWsb7oqRVFFZB3HczAEsAQADAgADeQADPQQ,data/photos/PLY0201.jpg
202,PLY0202,Michael Burgess,England,Wicketkeeper Batter,f,8,1.00,AgACAgUAAyEGAAT_2KgcAAICEGqRvn-IZPMRuUTFkLrCfiovuuSxAAIGEWsb7oqRVM5pLWx8wvioAQADAgADdwADPQQ,data/photos/PLY0202.jpg
204,PLY0204,Wiaan Mulder,South Africa,Right-Hand Batter/Right-Arm Fast All-Rounder,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAICEmqRvoIUHsfUdl3SWjNqXMJFmKrLAAIIEWsb7oqRVIqaJCqyV8VMAQADAgADdwADPQQ,data/photos/PLY0204.jpg
207,PLY0207,Iftikhar Ahmed,Pakistan,Right-Hand Batter/Right-Arm Off-Spin All-Rounder,t,8,0.75,AgACAgUAAyEGAAT_2KgcAAICkGqT0GOKz0ZI69Y4HYW9eWsmCXBqAAJXE2sbW7GYVIX4XlFRzFgFAQADAgADeAADPQQ,data/photos/PLY0207.jpg
219,PLY0219,Liam Patterson-White,England,Spin Bowler,f,8,0.50,AgACAgUAAyEGAAT_2KgcAAICnWqT0K89BhJM5hibfd2OdVykzSF3AAJjE2sbW7GYVCtRFMYQCBkwAQADAgADeQADPQQ,data/photos/PLY0219.jpg
221,PLY0221,Towhid Hridoy,Bangladesh,Right-Hand Batter,t,9,1.00,AgACAgUAAyEGAAT_2KgcAAICn2qT0LNRRAbqmR1n38_hZf8IKn4zAAJlE2sbW7GYVA2YxWLzc3sYAQADAgADeAADPQQ,data/photos/PLY0221.jpg
222,PLY0222,Shan Masood,Pakistan,Left-Hand Opening Batter,t,9,1.00,AgACAgUAAyEGAAT_2KgcAAICoGqT0LTGNCosFIhk5wrWj3jgXWHlAAJmE2sbW7GYVGM64lQMQ5P_AQADAgADeAADPQQ,data/photos/PLY0222.jpg
224,PLY0224,Marnus Labuschagne,Australia,Right-Hand Batter,t,9,0.75,AgACAgUAAyEGAAT_2KgcAAIComqT0LY-cGszfAwr3LLufuxTazhaAAJoE2sbW7GYVGuvGfxljOPzAQADAgADeAADPQQ,data/photos/PLY0224.jpg
173,PLY0173,Michael Bracewell,New Zealand,Right-Hand Batter/Right-Arm Off-Spin All-Rounder,t,7,1.00,AgACAgUAAyEGAAT_2KgcAAO0apGRhKEP1pKv4f4OTclYyjaDzfAAAokQaxsq-pBUoYebc6PySR0BAAMCAAN4AAM9BA,data/photos/PLY0173.jpg
175,PLY0175,Samit Patel,England,Bowling All-Rounder (Spin),f,7,1.00,AgACAgUAAyEGAAT_2KgcAAO2apGRifjhAhqnx13O_o_vNpguL-8AAosQaxsq-pBUOle3PwPRXRYBAAMCAAN4AAM9BA,data/photos/PLY0175.jpg
176,PLY0176,Beau Webster,Australia,Right-Hand Batter/Right-Arm Medium All-Rounder,t,7,1.00,AgACAgUAAyEGAAT_2KgcAAO3apGRii4FqSQsM_gBbjNACShBNcYAAowQaxsq-pBUntSDEf9xSOYBAAMCAAN4AAM9BA,data/photos/PLY0176.jpg
178,PLY0178,Ryan Higgins,England,Bowling All-Rounder (Pace),f,7,1.00,AgACAgUAAyEGAAT_2KgcAAO5apGRjChXGIJdBaNRBoh_ZirCAAF-AAKOEGsbKvqQVKwSPEJayPekAQADAgADeQADPQQ,data/photos/PLY0178.jpg
179,PLY0179,Xavier Bartlett,Australia,Right-Arm Fast Bowler,t,7,1.00,AgACAgUAAyEGAAT_2KgcAAO6apGRkOJrujbuBJ2v4lq9CnKiEe0AAo8Qaxsq-pBUfsx5-89P820BAAMCAAN4AAM9BA,data/photos/PLY0179.jpg
181,PLY0181,Obed McCoy,West Indies,Left-Arm Fast Bowler,t,7,1.00,AgACAgUAAyEGAAT_2KgcAAO8apGRkkmXejj6OaBlSiScqVyWE-gAApEQaxsq-pBUVCzQxPC1oREBAAMCAAN5AAM9BA,data/photos/PLY0181.jpg
183,PLY0183,John Turner,England,Fast Bowler,f,7,0.75,AgACAgUAAyEGAAT_2KgcAAO-apGRkw_LcIU3UdePRqnQROInmVgAApMQaxsq-pBU4g4Jq_SpbPYBAAMCAAN4AAM9BA,data/photos/PLY0183.jpg
184,PLY0184,Pat Brown,England,Fast Bowler,f,7,0.75,AgACAgUAAyEGAAT_2KgcAAO_apGRl1VFeTZ6SWPgF1k3Chji70YAApQQaxsq-pBU1D5Xq1PgTnABAAMCAAN4AAM9BA,data/photos/PLY0184.jpg
186,PLY0186,Bjorn Fortuin,South Africa,Left-Arm Orthodox Spin Bowler,t,7,0.75,AgACAgUAAyEGAAT_2KgcAAPBapGRmQo5AAGxjRMZwxKqeyMSF9IHAAKWEGsbKvqQVDVScXe18PP_AQADAgADeAADPQQ,data/photos/PLY0186.jpg
187,PLY0187,Nathan Lyon,Australia,Right-Arm Off-Spin Bowler,t,7,0.75,AgACAgUAAyEGAAT_2KgcAAPCapGRmt29T5wZJx4zWZzdSjF7z8gAApcQaxsq-pBUedaeK5JaUwsBAAMCAAN4AAM9BA,data/photos/PLY0187.jpg
189,PLY0189,Farhan Ahmed,England,Spin Bowler,f,7,0.75,AgACAgUAAyEGAAT_2KgcAAPEapGRn4w93Ye9relBraa4tmxcSnMAApkQaxsq-pBU0bbGGdey5VQBAAMCAAN3AAM9BA,data/photos/PLY0189.jpg
191,PLY0191,Daryl Mitchell,New Zealand,Right-Hand Batter,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAIBWmqRnbZo9bmNP-3CQO5wCEjpuyxpAAI5EGsb7oqRVOzSTv9b4WuNAQADAgADeAADPQQ,data/photos/PLY0191.jpg
192,PLY0192,D'Arcy Short,Australia,Left-Hand Opening Batter,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAIBW2qRnboqqYDfYu_6cC8MZNL4vLHhAAI6EGsb7oqRVAQhz52klicoAQADAgADeAADPQQ,data/photos/PLY0192.jpg
194,PLY0194,Charith Asalanka,Sri Lanka,Left-Hand Batter,t,8,1.00,AgACAgUAAyEGAAT_2KgcAAIBXWqRnbw_9vr_l2hYxSNsWHle0BV8AAI8EGsb7oqRVLjsvkQUbgXiAQADAgADeQADPQQ,data/photos/PLY0194.jpg
195,PLY0195,Adam Hose,England,Batter,f,8,1.00,AgACAgUAAyEGAAT_2KgcAAIBXmqRnb38rIuQP_9CEdSkFyXiNY2qAAI9EGsb7oqRVBrWRUoRFQYqAQADAgADeAADPQQ,data/photos/PLY0195.jpg
205,PLY0205,Craig Overton,England,Bowling All-Rounder (Pace),f,8,0.75,AgACAgUAAyEGAAT_2KgcAAIBsmqRntToLstR80HKmhegrU0w5kaiAAKNEGsb7oqRVMCIpedYiDEJAQADAgADeAADPQQ,data/photos/PLY0205.jpg
346,PLY0346,Chris Dent,England,Batter,f,13,0.25,AgACAgUAAyEGAAT_2KgcAAIBzGqRnxkNT0EbnBuZgo0LWuL-wt3wAAKqEGsb7oqRVDRSisIbvfTyAQADAgADeAADPQQ,data/photos/PLY0346.jpg
226,PLY0226,Haseeb Hameed,England,Batter,f,9,0.75,AgACAgUAAyEGAAT_2KgcAAICpGqT0LrCeA4kUXxx3BMb1v-JaYn4AAJqE2sbW7GYVKoS3novr_33AQADAgADeAADPQQ,data/photos/PLY0226.jpg
228,PLY0228,Ben Cox,England,Wicketkeeper Batter,f,9,0.75,AgACAgUAAyEGAAT_2KgcAAICpmqT0LzRIRRPHONMQehQeBSJaLNvAAJsE2sbW7GYVJjL0nGyljQLAQADAgADeQADPQQ,data/photos/PLY0228.jpg
230,PLY0230,Lewis McManus,England,Wicketkeeper Batter,f,9,0.75,AgACAgUAAyEGAAT_2KgcAAICqGqT0L3IYUsGnjgHo6W4aFd-aaLGAAJuE2sbW7GYVNADrxLTer3NAQADAgADdwADPQQ,data/photos/PLY0230.jpg
231,PLY0231,James Rew,England,Wicketkeeper Batter,f,9,0.75,AgACAgUAAyEGAAT_2KgcAAIDCmqT03caVCNhSZ5Cpsr5ETYGCkTXAAJ7E2sbW7GYVMYM91Nc4UXeAQADAgADdwADPQQ,data/photos/PLY0231.jpg
233,PLY0233,Roston Chase,West Indies,Right-Hand Batter/Right-Arm Off-Spin All-Rounder,t,9,0.75,AgACAgUAAyEGAAT_2KgcAAIDDGqT03wb1JNXYhSZoN9jYu4xSzuKAAJ8E2sbW7GYVEInNPlZDk9dAQADAgADeAADPQQ,data/photos/PLY0233.jpg
234,PLY0234,Rishad Hossain,Bangladesh,Right-Hand Batter/Right-Arm Leg-Spin All-Rounder,t,9,0.75,AgACAgUAAyEGAAT_2KgcAAIDDWqT033tTwceBRXDkwMtTgf7mA74AAJ9E2sbW7GYVL4VQUrB4L_VAQADAgADeAADPQQ,data/photos/PLY0234.jpg
